Id,Department__c,Category__c,Sub_Category__c,Type__c,Quantity__c,Unit_Price__c
a00P0000006KXt5IAG,Marketing,ABM,Cat1,TypeA,10,35.89
a00P0000006KXt6IAG,Operations,Performance Management,Cat3,TypeB,9,90.44
a00P0000006KXt7IAG,Support,Tier 3,Cat2,TypeC,2,70.22
a00P0000006KXt8IAG,Development,Quality Assurance,Cat2,TypeA,8,32.23
a00P0000006KXt9IAG,Support,Tier 3,Cat1,TypeB,7,87.29
a00P0000006KXtAIAW,Operations,Performance Management,Cat2,TypeB,1,46.21
a00P0000006KXtBIAW,Support,Tier 2,Cat3,TypeC,2,60.47
a00P0000006KXtCIAW,Marketing,ABM,Cat2,TypeC,6,84.49
a00P0000006KXtDIAW,Support,Tier 2,Cat1,TypeB,4,76.41
a00P0000006KXtEIAW,Development,Coding,Cat3,TypeA,7,24.78
a00P0000006KXtFIAW,Development,Quality Assurance,Cat2,TypeB,6,78.1
a00P0000006KXtGIAW,Operations,Performance Management,Cat3,TypeB,6,20.23
a00P0000006KXtHIAW,Support,Tier 3,Cat2,TypeC,1,23.11
a00P0000006KXtIIAW,Marketing,ABM,Cat3,TypeC,8,50.46
a00P0000006KXtJIAW,Support,Tier 2,Cat3,TypeB,4,70.17
a00P0000006KXtKIAW,Support,Tier 2,Cat2,TypeA,6,58.38
a00P0000006KXtLIAW,Support,Tier 1,Cat1,TypeB,1,86.07
a00P0000006KXtMIAW,Sales,Pre Sales,Cat3,TypeB,6,30.63
a00P0000006KXtNIAW,Marketing,ABM,Cat2,TypeB,6,50.14
a00P0000006KXtOIAW,Sales,Pre Sales,Cat1,TypeC,8,5.6
a00P0000006KXtPIAW,Sales,Sales Engineering,Cat3,TypeA,5,66.82
a00P0000006KXtQIAW,Operations,Human Resources,Cat2,TypeC,7,15.79
a00P0000006KXtRIAW,Operations,Performance Management,Cat2,TypeA,4,5.8
a00P0000006KXtSIAW,Development,Quality Assurance,Cat1,TypeB,4,80.13
a00P0000006KXtTIAW,Marketing,ABM,Cat1,TypeA,5,20.56
a00P0000006KXtUIAW,Sales,Sales Engineering,Cat1,TypeC,10,45.77
a00P0000006KXtVIAW,Sales,Pre Sales,Cat3,TypeC,7,93.89
a00P0000006KXtWIAW,Sales,Pre Sales,Cat2,TypeC,10,18.68
a00P0000006KXtXIAW,Support,Tier 3,Cat3,TypeA,10,85.62
a00P0000006KXtYIAW,Operations,Performance Management,Cat3,TypeA,8,94.46
a00P0000006KXtZIAW,Operations,Human Resources,Cat3,TypeB,9,33.44
a00P0000006KXtaIAG,Marketing,ABM,Cat2,TypeC,9,91.8
a00P0000006KXtbIAG,Marketing,ABM,Cat1,TypeB,1,21.49
a00P0000006KXtcIAG,Operations,Human Resources,Cat3,TypeB,7,99.68
a00P0000006KXtdIAG,Marketing,ABM,Cat2,TypeA,1,92.21
a00P0000006KXteIAG,Marketing,ABM,Cat3,TypeC,2,69.49
a00P0000006KXtfIAG,Marketing,ABM,Cat2,TypeC,1,24.77
a00P0000006KXtgIAG,Marketing,ABM,Cat2,TypeA,6,2.98
a00P0000006KXthIAG,Development,Coding,Cat2,TypeC,5,71.59
a00P0000006KXtiIAG,Operations,Human Resources,Cat3,TypeA,3,42.65
a00P0000006KXtjIAG,Support,Tier 2,Cat1,TypeB,9,10.79
a00P0000006KXtkIAG,Support,Tier 3,Cat1,TypeB,7,49.37
a00P0000006KXtlIAG,Operations,Human Resources,Cat3,TypeB,9,63.53
a00P0000006KXtmIAG,Marketing,ABM,Cat1,TypeB,4,37.39
a00P0000006KXtnIAG,Marketing,ABM,Cat3,TypeA,3,26.99
a00P0000006KXtoIAG,Development,Quality Assurance,Cat1,TypeB,5,33.85
a00P0000006KXtpIAG,Sales,Sales Engineering,Cat1,TypeC,9,64.81
a00P0000006KXtqIAG,Development,Coding,Cat2,TypeC,10,42.3
a00P0000006KXtrIAG,Sales,Pre Sales,Cat2,TypeA,7,44.42
a00P0000006KXtsIAG,Development,Quality Assurance,Cat1,TypeB,9,42.28
a00P0000006KXttIAG,Marketing,ABM,Cat2,TypeB,4,91.83
a00P0000006KXtuIAG,Development,Quality Assurance,Cat1,TypeC,1,99.68
a00P0000006KXtvIAG,Development,Coding,Cat3,TypeB,7,31.75
a00P0000006KXtwIAG,Sales,Pre Sales,Cat1,TypeB,6,19.99
a00P0000006KXtxIAG,Support,Tier 3,Cat1,TypeA,4,23.31
a00P0000006KXtyIAG,Operations,Human Resources,Cat3,TypeC,3,30.84
a00P0000006KXtzIAG,Operations,Performance Management,Cat2,TypeA,7,53.12
a00P0000006KXu0IAG,Support,Tier 2,Cat1,TypeC,2,8.96
a00P0000006KXu1IAG,Sales,Pre Sales,Cat1,TypeB,2,34.51
a00P0000006KXu2IAG,Operations,Performance Management,Cat3,TypeB,5,97.2
a00P0000006KXu3IAG,Operations,Performance Management,Cat1,TypeC,10,85.26
a00P0000006KXu4IAG,Marketing,ABM,Cat3,TypeB,8,50.02
a00P0000006KXu5IAG,Operations,Performance Management,Cat1,TypeA,1,48.65
a00P0000006KXu6IAG,Marketing,ABM,Cat3,TypeB,7,23.2
a00P0000006KXu7IAG,Development,Coding,Cat1,TypeA,3,6.1
a00P0000006KXu8IAG,Marketing,ABM,Cat2,TypeC,10,50.22
a00P0000006KXu9IAG,Sales,Pre Sales,Cat1,TypeC,1,42.91
a00P0000006KXuAIAW,Support,Tier 3,Cat2,TypeA,7,78.85
a00P0000006KXuBIAW,Marketing,ABM,Cat1,TypeA,6,70.34
a00P0000006KXuCIAW,Sales,Pre Sales,Cat1,TypeB,3,16.75
a00P0000006KXuDIAW,Marketing,ABM,Cat2,TypeB,7,14.09
a00P0000006KXuEIAW,Marketing,ABM,Cat2,TypeB,3,63.45
a00P0000006KXuFIAW,Marketing,ABM,Cat3,TypeA,1,93.7
a00P0000006KXuGIAW,Operations,Human Resources,Cat2,TypeB,9,9.63
a00P0000006KXuHIAW,Marketing,ABM,Cat2,TypeA,4,43.92
a00P0000006KXuIIAW,Development,Quality Assurance,Cat3,TypeB,3,67.99
a00P0000006KXuJIAW,Support,Tier 3,Cat2,TypeC,1,80.04
a00P0000006KXuKIAW,Marketing,ABM,Cat2,TypeA,9,80.33
a00P0000006KXuLIAW,Sales,Pre Sales,Cat1,TypeB,1,66.17
a00P0000006KXuMIAW,Sales,Sales Engineering,Cat2,TypeC,3,56.85
a00P0000006KXuNIAW,Development,Quality Assurance,Cat3,TypeA,7,4.47
a00P0000006KXuOIAW,Sales,Pre Sales,Cat2,TypeA,1,20.43
a00P0000006KXuPIAW,Marketing,ABM,Cat3,TypeB,2,37.93
a00P0000006KXuQIAW,Operations,Performance Management,Cat1,TypeA,8,66.84
a00P0000006KXuRIAW,Development,Coding,Cat2,TypeC,7,21.12
a00P0000006KXuSIAW,Support,Tier 3,Cat3,TypeB,5,80.04
a00P0000006KXuTIAW,Marketing,ABM,Cat1,TypeC,3,78.09
a00P0000006KXuUIAW,Support,Tier 3,Cat2,TypeC,4,82.38
a00P0000006KXuVIAW,Development,Quality Assurance,Cat3,TypeA,5,22.2
a00P0000006KXuWIAW,Operations,Human Resources,Cat1,TypeA,10,44.78
a00P0000006KXuXIAW,Operations,Performance Management,Cat3,TypeC,4,91.51
a00P0000006KXuYIAW,Sales,Sales Engineering,Cat2,TypeA,9,17.53
a00P0000006KXuZIAW,Marketing,ABM,Cat3,TypeB,2,60.72
a00P0000006KXuaIAG,Development,Coding,Cat1,TypeA,2,72.55
a00P0000006KXubIAG,Development,Quality Assurance,Cat1,TypeB,1,51.14
a00P0000006KXucIAG,Support,Tier 2,Cat3,TypeC,4,1.15
a00P0000006KXudIAG,Marketing,ABM,Cat3,TypeC,9,52.18
a00P0000006KXueIAG,Support,Tier 2,Cat1,TypeC,7,49.81
a00P0000006KXufIAG,Development,Quality Assurance,Cat3,TypeC,8,52.3
a00P0000006KXugIAG,Development,Quality Assurance,Cat1,TypeB,5,97.23
a00P0000006KXuhIAG,Support,Tier 2,Cat3,TypeB,3,57.01
a00P0000006KXuiIAG,Support,Tier 3,Cat1,TypeC,3,39.43
a00P0000006KXujIAG,Sales,Sales Engineering,Cat1,TypeA,4,3.87
a00P0000006KXukIAG,Development,Coding,Cat2,TypeC,8,74.52
a00P0000006KXulIAG,Support,Tier 3,Cat2,TypeA,3,45.64
a00P0000006KXumIAG,Marketing,ABM,Cat2,TypeC,7,32.65
a00P0000006KXunIAG,Sales,Sales Engineering,Cat2,TypeA,7,89.63
a00P0000006KXuoIAG,Development,Quality Assurance,Cat1,TypeA,9,3.07
a00P0000006KXupIAG,Development,Quality Assurance,Cat2,TypeA,9,4.38
a00P0000006KXuqIAG,Operations,Human Resources,Cat2,TypeB,8,87.74
a00P0000006KXurIAG,Marketing,ABM,Cat2,TypeA,1,6.56
a00P0000006KXusIAG,Marketing,ABM,Cat2,TypeA,10,11.79
a00P0000006KXutIAG,Development,Quality Assurance,Cat1,TypeA,1,54.45
a00P0000006KXuuIAG,Operations,Human Resources,Cat1,TypeA,2,42.27
a00P0000006KXuvIAG,Operations,Performance Management,Cat2,TypeA,6,38.77
a00P0000006KXuwIAG,Marketing,ABM,Cat3,TypeC,6,48.3
a00P0000006KXuxIAG,Support,Tier 2,Cat2,TypeB,1,8.73
a00P0000006KXuyIAG,Marketing,ABM,Cat2,TypeC,4,91.12
a00P0000006KXuzIAG,Marketing,ABM,Cat1,TypeA,4,83.58
a00P0000006KXv0IAG,Sales,Sales Engineering,Cat1,TypeA,1,38.05
a00P0000006KXv1IAG,Operations,Human Resources,Cat1,TypeB,2,58.84
a00P0000006KXv2IAG,Marketing,ABM,Cat3,TypeB,5,94.61
a00P0000006KXv3IAG,Operations,Performance Management,Cat2,TypeA,7,20.9
a00P0000006KXv4IAG,Marketing,ABM,Cat3,TypeC,8,71.09
a00P0000006KXv5IAG,Operations,Human Resources,Cat2,TypeA,1,4.31
a00P0000006KXv6IAG,Sales,Pre Sales,Cat2,TypeA,8,39.63
a00P0000006KXv7IAG,Development,Coding,Cat1,TypeC,9,99.09
a00P0000006KXv8IAG,Sales,Pre Sales,Cat1,TypeB,10,4.06
a00P0000006KXv9IAG,Sales,Sales Engineering,Cat2,TypeB,10,87.45
a00P0000006KXvAIAW,Support,Tier 2,Cat3,TypeC,9,61.37
a00P0000006KXvBIAW,Sales,Pre Sales,Cat2,TypeA,9,15.03
a00P0000006KXvCIAW,Development,Quality Assurance,Cat1,TypeB,1,65.02
a00P0000006KXvDIAW,Sales,Pre Sales,Cat2,TypeC,2,2.23
a00P0000006KXvEIAW,Sales,Sales Engineering,Cat1,TypeB,3,42.81
a00P0000006KXvFIAW,Operations,Human Resources,Cat1,TypeC,9,84.82
a00P0000006KXvGIAW,Operations,Performance Management,Cat3,TypeB,6,67.82
a00P0000006KXvHIAW,Support,Tier 3,Cat2,TypeB,2,21.75
a00P0000006KXvIIAW,Development,Quality Assurance,Cat3,TypeB,1,4.72
a00P0000006KXvJIAW,Marketing,ABM,Cat1,TypeA,5,58.22
a00P0000006KXvKIAW,Marketing,ABM,Cat2,TypeB,10,19.96
a00P0000006KXvLIAW,Sales,Sales Engineering,Cat3,TypeC,3,16.97
a00P0000006KXvMIAW,Support,Tier 2,Cat3,TypeB,10,3.59
a00P0000006KXvNIAW,Marketing,ABM,Cat1,TypeB,2,29.85
a00P0000006KXvOIAW,Sales,Sales Engineering,Cat1,TypeB,2,69.95
a00P0000006KXvPIAW,Development,Coding,Cat3,TypeB,7,92.31
a00P0000006KXvQIAW,Development,Coding,Cat3,TypeB,8,23.97
a00P0000006KXvRIAW,Operations,Human Resources,Cat2,TypeA,1,25.37
a00P0000006KXvSIAW,Marketing,ABM,Cat2,TypeA,2,90.44
a00P0000006KXvTIAW,Sales,Pre Sales,Cat1,TypeB,10,61.36
a00P0000006KXvUIAW,Support,Tier 1,Cat2,TypeB,2,3.3
a00P0000006KXvVIAW,Development,Quality Assurance,Cat3,TypeC,2,86.81
a00P0000006KXvWIAW,Support,Tier 3,Cat3,TypeC,6,83.11
a00P0000006KXvXIAW,Support,Tier 2,Cat3,TypeC,1,82.96
a00P0000006KXvYIAW,Marketing,ABM,Cat1,TypeB,3,32.28
a00P0000006KXvZIAW,Development,Quality Assurance,Cat3,TypeB,4,9.46
a00P0000006KXvaIAG,Development,Coding,Cat1,TypeC,4,84.34
a00P0000006KXvbIAG,Support,Tier 3,Cat2,TypeA,10,73.36
a00P0000006KXvcIAG,Sales,Pre Sales,Cat3,TypeA,8,26.69
a00P0000006KXvdIAG,Support,Tier 2,Cat2,TypeA,6,7.98
a00P0000006KXveIAG,Development,Quality Assurance,Cat2,TypeC,4,18.73
a00P0000006KXvfIAG,Development,Coding,Cat3,TypeC,8,41.87
a00P0000006KXvgIAG,Operations,Human Resources,Cat3,TypeA,6,95.37
a00P0000006KXvhIAG,Operations,Performance Management,Cat1,TypeB,4,56.26
a00P0000006KXviIAG,Development,Coding,Cat3,TypeA,10,19.94
a00P0000006KXvjIAG,Support,Tier 3,Cat3,TypeB,3,92.65
a00P0000006KXvkIAG,Sales,Sales Engineering,Cat3,TypeC,9,45.84
a00P0000006KXvlIAG,Support,Tier 3,Cat2,TypeA,1,32.15
a00P0000006KXvmIAG,Operations,Performance Management,Cat3,TypeC,3,71.8
a00P0000006KXvnIAG,Marketing,ABM,Cat3,TypeB,3,43.35
a00P0000006KXvoIAG,Support,Tier 2,Cat3,TypeA,5,69.92
a00P0000006KXvpIAG,Operations,Performance Management,Cat2,TypeB,10,58.12
a00P0000006KXvqIAG,Support,Tier 2,Cat2,TypeC,9,28.98
a00P0000006KXvrIAG,Marketing,ABM,Cat2,TypeA,3,83.25
a00P0000006KXvsIAG,Support,Tier 3,Cat3,TypeB,9,90.12
a00P0000006KXvtIAG,Operations,Human Resources,Cat1,TypeB,5,41.52
a00P0000006KXvuIAG,Operations,Performance Management,Cat2,TypeA,5,60.73
a00P0000006KXvvIAG,Support,Tier 1,Cat1,TypeA,1,21.52
a00P0000006KXvwIAG,Sales,Pre Sales,Cat1,TypeB,8,87.56
a00P0000006KXvxIAG,Sales,Sales Engineering,Cat2,TypeC,8,1.76
a00P0000006KXvyIAG,Marketing,ABM,Cat3,TypeA,7,36.18
a00P0000006KXvzIAG,Operations,Human Resources,Cat3,TypeB,7,2.32
a00P0000006KXw0IAG,Sales,Pre Sales,Cat2,TypeB,7,74.42
a00P0000006KXw1IAG,Sales,Sales Engineering,Cat1,TypeB,3,63.12
a00P0000006KXw2IAG,Sales,Pre Sales,Cat2,TypeB,5,41.47
a00P0000006KXw3IAG,Sales,Pre Sales,Cat2,TypeB,4,55.5
a00P0000006KXw4IAG,Sales,Pre Sales,Cat2,TypeA,7,3.65
a00P0000006KXw5IAG,Sales,Pre Sales,Cat1,TypeB,8,33.13
a00P0000006KXw6IAG,Sales,Sales Engineering,Cat3,TypeA,1,78.36
a00P0000006KXw7IAG,Support,Tier 3,Cat1,TypeA,10,41.64
a00P0000006KXw8IAG,Development,Quality Assurance,Cat1,TypeB,9,3.95
a00P0000006KXw9IAG,Support,Tier 3,Cat3,TypeB,3,43.04
a00P0000006KXwAIAW,Development,Coding,Cat2,TypeB,3,76.95
a00P0000006KXwBIAW,Sales,Pre Sales,Cat1,TypeC,1,97.91
a00P0000006KXwCIAW,Operations,Performance Management,Cat1,TypeA,4,62.46
a00P0000006KXwDIAW,Marketing,ABM,Cat3,TypeB,4,6.99
a00P0000006KXwEIAW,Development,Quality Assurance,Cat1,TypeA,4,45.87
a00P0000006KXwFIAW,Development,Coding,Cat2,TypeC,7,50.69
a00P0000006KXwGIAW,Marketing,ABM,Cat1,TypeC,6,78.95
a00P0000006KXwHIAW,Marketing,ABM,Cat3,TypeB,7,34.38
a00P0000006KXwIIAW,Support,Tier 1,Cat2,TypeC,10,15.76
a00P0000006KXwJIAW,Sales,Pre Sales,Cat1,TypeC,6,22.73
a00P0000006KXwKIAW,Marketing,ABM,Cat1,TypeB,2,93.44
a00P0000006KXwLIAW,Operations,Human Resources,Cat3,TypeA,5,6.11
a00P0000006KXwMIAW,Operations,Human Resources,Cat1,TypeA,8,70.45
a00P0000006KXwNIAW,Support,Tier 1,Cat2,TypeA,2,48.1
a00P0000006KXwOIAW,Development,Coding,Cat3,TypeB,8,74.05
a00P0000006KXwPIAW,Sales,Pre Sales,Cat1,TypeB,7,88.91
a00P0000006KXwQIAW,Development,Coding,Cat3,TypeA,5,94.3
a00P0000006KXwRIAW,Marketing,ABM,Cat1,TypeC,8,42.99
a00P0000006KXwSIAW,Sales,Sales Engineering,Cat1,TypeA,10,79.14
a00P0000006KXwTIAW,Development,Quality Assurance,Cat1,TypeB,9,11.97
a00P0000006KXwUIAW,Sales,Sales Engineering,Cat1,TypeC,8,48.29
a00P0000006KXwVIAW,Sales,Pre Sales,Cat3,TypeA,10,32.19
a00P0000006KXwWIAW,Support,Tier 3,Cat2,TypeC,4,57.52
a00P0000006KXwXIAW,Operations,Performance Management,Cat1,TypeB,8,47.86
a00P0000006KXwYIAW,Marketing,ABM,Cat2,TypeA,3,23.31
a00P0000006KXwZIAW,Marketing,ABM,Cat2,TypeB,2,45.41
a00P0000006KXwaIAG,Marketing,ABM,Cat1,TypeB,5,89.37
a00P0000006KXwbIAG,Marketing,ABM,Cat2,TypeC,4,91.99
a00P0000006KXwcIAG,Sales,Sales Engineering,Cat1,TypeB,9,53.88
a00P0000006KXwdIAG,Operations,Performance Management,Cat2,TypeC,5,67.96
a00P0000006KXweIAG,Development,Quality Assurance,Cat3,TypeB,1,62.55
a00P0000006KXwfIAG,Development,Coding,Cat1,TypeA,2,96.31
a00P0000006KXwgIAG,Sales,Sales Engineering,Cat1,TypeB,5,83.66
a00P0000006KXwhIAG,Marketing,ABM,Cat1,TypeB,6,74.04
a00P0000006KXwiIAG,Marketing,ABM,Cat3,TypeC,8,38.03
a00P0000006KXwjIAG,Development,Quality Assurance,Cat1,TypeC,10,54.1
a00P0000006KXwkIAG,Operations,Performance Management,Cat2,TypeB,4,11.11
a00P0000006KXwlIAG,Development,Coding,Cat3,TypeB,10,81.51
a00P0000006KXwmIAG,Operations,Performance Management,Cat2,TypeC,10,77.31
a00P0000006KXwnIAG,Support,Tier 3,Cat1,TypeB,8,98.07
a00P0000006KXwoIAG,Marketing,ABM,Cat2,TypeC,1,75.38
a00P0000006KXwpIAG,Sales,Sales Engineering,Cat2,TypeB,3,11.96
a00P0000006KXwqIAG,Support,Tier 2,Cat3,TypeB,7,66.55
a00P0000006KXwrIAG,Support,Tier 1,Cat3,TypeA,1,10.1
a00P0000006KXwsIAG,Operations,Performance Management,Cat1,TypeA,8,1.3
a00P0000006KXwtIAG,Sales,Sales Engineering,Cat3,TypeC,8,28.63
a00P0000006KXwuIAG,Development,Quality Assurance,Cat3,TypeC,2,98.63
a00P0000006KXwvIAG,Support,Tier 2,Cat1,TypeA,9,91.09
a00P0000006KXwwIAG,Sales,Sales Engineering,Cat1,TypeA,5,25.9
a00P0000006KXwxIAG,Development,Coding,Cat3,TypeB,5,82.65
a00P0000006KXwyIAG,Sales,Sales Engineering,Cat1,TypeA,6,50.33
a00P0000006KXwzIAG,Sales,Sales Engineering,Cat2,TypeA,1,68.12
a00P0000006KXx0IAG,Support,Tier 3,Cat1,TypeC,2,44.48
a00P0000006KXx1IAG,Support,Tier 2,Cat3,TypeA,5,36.05
a00P0000006KXx2IAG,Marketing,ABM,Cat1,TypeB,1,57.81
a00P0000006KXx3IAG,Sales,Pre Sales,Cat3,TypeA,9,22.16
a00P0000006KXx4IAG,Marketing,ABM,Cat2,TypeA,7,36.55
a00P0000006KXx5IAG,Development,Coding,Cat3,TypeB,9,47.62
a00P0000006KXx6IAG,Marketing,ABM,Cat1,TypeB,6,39.51
a00P0000006KXx7IAG,Sales,Sales Engineering,Cat3,TypeC,6,51.59
a00P0000006KXx8IAG,Development,Coding,Cat1,TypeB,4,5.23
a00P0000006KXx9IAG,Sales,Pre Sales,Cat1,TypeA,6,22.27
a00P0000006KXxAIAW,Support,Tier 3,Cat2,TypeA,2,76.28
a00P0000006KXxBIAW,Marketing,ABM,Cat2,TypeC,9,77.83
a00P0000006KXxCIAW,Marketing,ABM,Cat1,TypeC,2,74.39
a00P0000006KXxDIAW,Development,Coding,Cat3,TypeC,7,18.7
a00P0000006KXxEIAW,Development,Coding,Cat3,TypeB,8,28.72
a00P0000006KXxFIAW,Operations,Performance Management,Cat1,TypeB,5,22.82
a00P0000006KXxGIAW,Development,Coding,Cat3,TypeB,5,23.7
a00P0000006KXxHIAW,Development,Quality Assurance,Cat3,TypeA,9,83.32
a00P0000006KXxIIAW,Development,Quality Assurance,Cat2,TypeC,5,28.86
a00P0000006KXxJIAW,Development,Quality Assurance,Cat3,TypeB,1,12.25
a00P0000006KXxKIAW,Marketing,ABM,Cat1,TypeA,2,28.61
a00P0000006KXxLIAW,Development,Quality Assurance,Cat1,TypeB,4,69.16
a00P0000006KXxMIAW,Development,Coding,Cat2,TypeB,10,4.6
a00P0000006KXxNIAW,Support,Tier 1,Cat3,TypeC,3,99.83
a00P0000006KXxOIAW,Operations,Performance Management,Cat2,TypeA,3,98.01
a00P0000006KXxPIAW,Development,Quality Assurance,Cat2,TypeA,3,55
a00P0000006KXxQIAW,Marketing,ABM,Cat3,TypeA,4,38.34
a00P0000006KXxRIAW,Development,Quality Assurance,Cat3,TypeB,1,35.63
a00P0000006KXxSIAW,Marketing,ABM,Cat2,TypeC,2,38.96
a00P0000006KXxTIAW,Sales,Pre Sales,Cat2,TypeC,9,40.93
a00P0000006KXxUIAW,Support,Tier 1,Cat3,TypeC,10,62.08
a00P0000006KXxVIAW,Support,Tier 2,Cat3,TypeC,2,7.45
a00P0000006KXxWIAW,Support,Tier 1,Cat2,TypeA,2,45.01
a00P0000006KXxXIAW,Support,Tier 3,Cat2,TypeB,3,40.67
a00P0000006KXxYIAW,Marketing,ABM,Cat2,TypeA,5,40.35
a00P0000006KXxZIAW,Marketing,ABM,Cat2,TypeA,5,82.87
a00P0000006KXxaIAG,Operations,Human Resources,Cat3,TypeA,5,30.65
a00P0000006KXxbIAG,Development,Coding,Cat2,TypeA,10,27.7
a00P0000006KXxcIAG,Sales,Sales Engineering,Cat2,TypeA,2,98.49
a00P0000006KXxdIAG,Operations,Human Resources,Cat3,TypeC,6,46.16
a00P0000006KXxeIAG,Operations,Performance Management,Cat2,TypeB,10,28.32
a00P0000006KXxfIAG,Marketing,ABM,Cat3,TypeB,2,72.8
a00P0000006KXxgIAG,Development,Coding,Cat2,TypeA,7,44.1
a00P0000006KXxhIAG,Sales,Sales Engineering,Cat3,TypeB,3,74.89
a00P0000006KXxiIAG,Support,Tier 1,Cat2,TypeB,10,40.05
a00P0000006KXxjIAG,Marketing,ABM,Cat1,TypeA,8,76.69
a00P0000006KXxkIAG,Operations,Performance Management,Cat3,TypeC,8,89.24
a00P0000006KXxlIAG,Marketing,ABM,Cat1,TypeB,4,52.25
a00P0000006KXxmIAG,Sales,Pre Sales,Cat3,TypeB,2,98.99
a00P0000006KXxnIAG,Support,Tier 1,Cat3,TypeB,8,78.64
a00P0000006KXxoIAG,Operations,Human Resources,Cat2,TypeB,10,90.01
a00P0000006KXxpIAG,Support,Tier 3,Cat2,TypeB,5,63.01
a00P0000006KXxqIAG,Operations,Human Resources,Cat3,TypeB,1,36.8
a00P0000006KXxrIAG,Support,Tier 2,Cat1,TypeC,1,68.5
a00P0000006KXxsIAG,Support,Tier 3,Cat2,TypeA,3,10.44
a00P0000006KXxtIAG,Development,Quality Assurance,Cat2,TypeC,6,40.57
a00P0000006KXxuIAG,Sales,Pre Sales,Cat3,TypeC,9,71.34
a00P0000006KXxvIAG,Operations,Performance Management,Cat2,TypeC,8,97.54
a00P0000006KXxwIAG,Marketing,ABM,Cat2,TypeB,3,70.53
a00P0000006KXxxIAG,Operations,Human Resources,Cat1,TypeC,10,12.13
a00P0000006KXxyIAG,Development,Quality Assurance,Cat3,TypeA,10,78.65
a00P0000006KXxzIAG,Operations,Human Resources,Cat3,TypeC,8,18.05
a00P0000006KXy0IAG,Sales,Pre Sales,Cat1,TypeB,4,43.6
a00P0000006KXy1IAG,Marketing,ABM,Cat1,TypeB,4,40.45
a00P0000006KXy2IAG,Support,Tier 1,Cat2,TypeC,5,86.17
a00P0000006KXy3IAG,Sales,Sales Engineering,Cat2,TypeB,1,94.97
a00P0000006KXy4IAG,Operations,Performance Management,Cat3,TypeC,2,47.57
a00P0000006KXy5IAG,Operations,Human Resources,Cat2,TypeB,3,41.31
a00P0000006KXy6IAG,Development,Quality Assurance,Cat1,TypeB,8,85.99
a00P0000006KXy7IAG,Marketing,ABM,Cat2,TypeB,7,17.47
a00P0000006KXy8IAG,Development,Quality Assurance,Cat1,TypeC,3,51.24
a00P0000006KXy9IAG,Development,Coding,Cat1,TypeA,2,98.9
a00P0000006KXyAIAW,Sales,Pre Sales,Cat2,TypeB,9,64.98
a00P0000006KXyBIAW,Support,Tier 2,Cat2,TypeA,2,93.57
a00P0000006KXyCIAW,Sales,Sales Engineering,Cat3,TypeA,8,75.07
a00P0000006KXyDIAW,Support,Tier 3,Cat1,TypeB,3,59
a00P0000006KXyEIAW,Operations,Performance Management,Cat1,TypeA,8,63.84
a00P0000006KXyFIAW,Marketing,ABM,Cat1,TypeC,10,78.97
a00P0000006KXyGIAW,Operations,Human Resources,Cat1,TypeA,1,39.81
a00P0000006KXyHIAW,Sales,Sales Engineering,Cat1,TypeB,5,33.29
a00P0000006KXyIIAW,Sales,Pre Sales,Cat3,TypeC,2,96.27
a00P0000006KXyJIAW,Operations,Performance Management,Cat2,TypeB,5,63.6
a00P0000006KXyKIAW,Operations,Human Resources,Cat3,TypeB,8,51.31
a00P0000006KXyLIAW,Marketing,ABM,Cat1,TypeC,7,31.56
a00P0000006KXyMIAW,Sales,Sales Engineering,Cat1,TypeA,4,49.49
a00P0000006KXyNIAW,Operations,Performance Management,Cat2,TypeC,7,99
a00P0000006KXyOIAW,Development,Coding,Cat1,TypeB,10,30.16
a00P0000006KXyPIAW,Marketing,ABM,Cat2,TypeB,6,30.43
a00P0000006KXyQIAW,Marketing,ABM,Cat1,TypeC,10,80.12
a00P0000006KXyRIAW,Operations,Performance Management,Cat3,TypeC,7,84.68
a00P0000006KXySIAW,Development,Quality Assurance,Cat1,TypeB,5,78.32
a00P0000006KXyTIAW,Sales,Pre Sales,Cat1,TypeB,1,57.37
a00P0000006KXyUIAW,Sales,Pre Sales,Cat2,TypeB,4,1.33
a00P0000006KXyVIAW,Support,Tier 3,Cat2,TypeB,6,52.14
a00P0000006KXyWIAW,Marketing,ABM,Cat2,TypeC,4,20.01
a00P0000006KXyXIAW,Marketing,ABM,Cat1,TypeC,4,77.14
a00P0000006KXyYIAW,Development,Quality Assurance,Cat3,TypeA,9,27.83
a00P0000006KXyZIAW,Operations,Performance Management,Cat2,TypeA,3,9.18
a00P0000006KXyaIAG,Development,Quality Assurance,Cat1,TypeA,5,80.59
a00P0000006KXybIAG,Sales,Pre Sales,Cat2,TypeA,8,35.92
a00P0000006KXycIAG,Support,Tier 2,Cat3,TypeC,5,81.54
a00P0000006KXydIAG,Operations,Performance Management,Cat1,TypeB,2,9.6
a00P0000006KXyeIAG,Support,Tier 3,Cat3,TypeC,10,31.15
a00P0000006KXyfIAG,Operations,Performance Management,Cat3,TypeC,8,42.73
a00P0000006KXygIAG,Support,Tier 1,Cat2,TypeB,2,79.05
a00P0000006KXyhIAG,Operations,Performance Management,Cat1,TypeB,10,47.08
a00P0000006KXyiIAG,Marketing,ABM,Cat2,TypeA,7,88.64
a00P0000006KXyjIAG,Support,Tier 2,Cat1,TypeC,1,47.68
a00P0000006KXykIAG,Sales,Pre Sales,Cat3,TypeB,7,41.76
